id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
1896,0.99,0.79,3,271,4,0,0,0,marketing,high
1897,0.81,0.91,4,229,5,0,1,0,support,low
1898,0.46,0.49,2,148,3,0,1,0,sales,low
1899,0.15,0.92,5,164,3,0,0,0,sales,medium
1900,0.65,0.57,3,238,3,0,0,0,hr,low
1901,0.79,0.58,3,294,4,0,1,0,hr,low
1902,0.43,0.46,2,239,3,1,0,0,sales,medium
1903,0.5,0.64,3,257,2,1,0,0,accounting,high
1904,0.88,0.86,4,224,3,1,0,0,sales,low
1905,0.19,0.85,5,249,3,0,0,0,marketing,low
1906,0.17,0.85,3,234,3,0,0,0,RandD,low
1907,0.85,0.65,4,280,3,1,0,0,IT,medium
1908,0.4,0.55,2,147,3,0,1,0,support,low
1909,0.53,0.85,2,164,5,0,1,0,support,low
1910,0.88,0.51,4,139,3,0,0,0,sales,low
1911,0.74,0.79,5,121,5,0,0,1,management,high
1912,0.56,0.71,5,244,3,0,0,0,product_mng,low
1913,0.59,0.94,5,157,7,1,0,0,management,medium
1914,0.96,0.55,3,225,4,1,0,0,sales,medium
1915,0.86,0.64,3,245,4,0,0,0,support,high
1916,0.85,0.58,3,226,2,0,1,0,support,medium
1917,0.6,0.92,4,164,4,0,0,0,sales,medium
1918,0.98,0.58,4,133,3,0,0,0,sales,low
1919,0.96,0.85,5,211,4,0,0,0,support,low
1920,0.94,0.52,3,273,3,0,0,0,product_mng,high
1921,0.67,0.71,4,178,6,0,0,0,IT,low
1922,0.59,0.75,4,194,2,0,0,0,technical,low
1923,0.29,0.57,5,98,5,0,0,0,hr,medium
1924,0.66,0.91,5,248,4,0,1,0,management,low
1925,0.4,0.56,2,137,3,0,1,0,accounting,medium
1926,0.59,0.42,3,196,3,0,0,0,product_mng,low
1927,0.59,0.79,4,272,3,0,0,0,technical,low
1928,0.79,0.62,5,167,3,0,0,0,sales,low
1929,0.31,0.84,7,133,5,0,1,0,technical,low
1930,0.41,0.57,2,160,3,0,1,0,support,low
1931,0.29,0.48,2,116,6,1,0,0,hr,low
1932,0.55,0.75,3,191,3,0,0,0,sales,low
1933,0.69,0.91,3,167,2,0,0,0,technical,medium
1934,0.53,0.64,2,177,4,0,0,0,sales,low
1935,0.63,0.5,4,235,3,0,0,0,RandD,medium
1936,0.77,1.0,4,249,6,0,1,0,support,medium
1937,0.79,0.56,4,177,3,0,0,0,sales,high
1938,0.76,0.83,6,293,6,0,1,0,support,low
1939,0.48,0.86,5,198,4,0,0,0,technical,low
1940,0.77,1.0,4,272,5,0,1,0,sales,medium
1941,0.84,0.36,6,256,5,0,0,0,sales,low
1942,0.99,0.76,4,204,2,0,0,0,sales,medium
1943,0.44,0.51,2,134,3,0,1,0,hr,medium
1944,0.55,0.68,3,185,2,0,0,0,sales,low
1945,0.78,0.89,4,137,3,0,0,0,IT,medium
1946,0.24,0.39,4,152,5,0,0,0,product_mng,high
1947,0.57,0.65,5,177,2,0,0,0,IT,high
1948,0.6,0.48,4,219,4,1,0,0,sales,medium
1949,0.11,0.77,6,274,4,0,1,0,support,medium
1950,0.77,0.89,2,215,5,1,0,0,management,medium
1951,0.85,0.81,2,223,3,1,0,0,product_mng,low
1952,0.1,0.96,7,288,4,0,1,0,technical,low
1953,0.76,0.84,5,249,3,0,0,0,support,low
1954,0.71,0.68,4,228,2,0,0,0,sales,low
1955,0.32,0.72,2,240,5,0,0,0,IT,low
1956,0.48,0.84,4,252,3,0,0,0,technical,medium
1957,0.75,1.0,4,135,4,0,0,0,technical,low
1958,0.72,0.63,3,223,2,1,0,0,sales,medium
1959,0.54,0.71,3,145,3,1,0,0,sales,medium
1960,0.11,0.9,6,254,4,0,1,0,technical,low
1961,0.62,0.86,4,135,3,0,0,0,technical,low
1962,0.9,0.85,4,279,6,0,0,0,support,medium
1963,0.92,0.65,3,176,3,0,0,0,IT,low
1964,0.9,0.82,5,259,5,0,1,0,support,low
1965,0.71,0.71,4,221,3,0,0,0,technical,low
1966,0.82,0.87,5,273,6,0,0,0,support,medium
1967,0.69,0.74,4,266,2,1,0,0,support,low
1968,0.93,0.84,5,266,3,0,0,0,RandD,low
1969,0.55,0.48,3,162,3,0,0,1,management,high
1970,0.16,0.76,5,192,3,0,0,0,technical,medium
1971,0.66,0.58,3,205,3,0,0,0,RandD,medium
1972,0.57,0.88,4,140,2,0,0,0,support,medium
1973,0.71,0.66,5,187,2,0,0,0,sales,medium
1974,0.69,0.82,4,252,3,1,0,0,IT,medium
1975,0.45,0.55,2,140,3,0,1,0,hr,low
1976,0.37,0.56,2,156,3,0,1,0,sales,medium
1977,0.64,0.9,2,101,6,0,0,0,IT,low
1978,0.97,0.9,5,262,3,0,0,0,sales,medium
1979,0.53,0.53,4,205,3,0,0,0,sales,low
1980,1.0,0.54,3,151,2,1,0,0,technical,low
1981,0.29,0.75,6,271,10,0,0,0,sales,medium
1982,0.11,0.8,6,286,4,0,1,0,sales,low
1983,0.1,0.78,5,285,4,1,1,0,RandD,medium
1984,0.94,0.49,4,220,3,0,0,0,sales,low
1985,0.89,0.82,5,224,6,0,1,0,RandD,low
1986,0.51,0.86,4,196,2,0,0,0,support,low
1987,0.86,0.59,4,189,2,0,0,0,IT,low
1988,0.84,0.8,4,236,3,0,0,0,marketing,low
1989,0.1,0.9,5,263,4,0,1,0,hr,low
1990,0.73,0.66,6,195,3,0,0,1,technical,medium
1991,0.92,0.84,3,164,2,0,0,0,accounting,medium
1992,0.94,0.8,4,228,2,0,0,0,RandD,low
1993,0.61,0.82,4,184,8,0,0,0,IT,low
1994,0.78,0.71,4,296,3,0,1,0,hr,low
1995,0.82,0.95,3,203,3,0,0,0,RandD,medium
1996,0.89,0.65,5,195,6,0,1,0,support,low
1997,0.92,0.78,4,212,2,0,0,0,sales,medium
1998,0.54,0.67,3,154,2,0,0,0,sales,high
1999,0.98,0.73,2,237,3,0,0,0,sales,medium
2000,0.42,0.41,5,240,2,0,0,0,technical,medium
2001,0.18,0.64,6,154,5,0,0,0,accounting,medium
2002,0.83,0.94,4,267,5,0,1,0,sales,medium
2003,0.52,0.63,3,269,2,0,0,0,sales,medium
2004,0.42,0.77,3,270,3,0,0,0,product_mng,low
2005,0.69,0.57,4,227,4,0,0,0,support,medium
2006,0.32,0.48,5,246,3,0,0,0,support,low
2007,0.96,1.0,5,152,4,0,0,0,support,low
2008,0.54,0.49,3,203,3,1,0,0,product_mng,medium
2009,0.73,0.88,5,233,4,1,0,0,sales,medium
2010,0.87,0.73,3,172,3,1,0,0,support,low
2011,0.24,0.42,5,210,5,0,0,0,accounting,low
2012,0.89,0.54,3,214,2,0,0,0,product_mng,medium
2013,0.84,0.99,4,262,6,0,1,0,accounting,medium
2014,0.79,0.96,5,218,5,0,1,0,support,medium
2015,0.11,0.94,7,255,4,0,1,0,support,low
2016,0.81,0.6,4,179,3,0,0,0,product_mng,medium
2017,0.41,0.52,2,127,3,1,1,0,support,low
2018,0.97,0.94,4,253,3,0,0,0,support,medium
2019,0.92,0.9,4,203,4,0,0,0,sales,medium
2020,0.64,0.95,3,98,3,0,0,0,IT,medium
2021,0.44,0.54,3,115,3,0,0,0,IT,medium
2022,0.61,0.5,4,217,4,1,0,0,product_mng,medium
2023,0.42,0.49,2,139,3,0,1,0,hr,low
2024,0.22,1.0,6,244,3,0,0,0,IT,medium
2025,0.14,0.83,5,171,6,0,0,0,technical,medium
2026,0.39,0.54,2,154,3,0,1,0,marketing,low
2027,0.65,0.79,4,196,2,0,0,0,accounting,medium
2028,0.87,0.78,4,142,3,0,0,0,management,medium
2029,0.38,0.47,3,189,5,0,0,0,support,medium
2030,0.85,0.68,3,272,2,1,0,0,support,medium
2031,0.48,0.58,3,194,3,0,0,0,technical,medium
2032,0.65,0.83,5,182,2,1,0,0,IT,low
2033,0.88,0.82,3,265,3,0,0,0,product_mng,medium
2034,0.17,0.59,4,179,4,0,0,0,product_mng,low
2035,0.94,0.69,3,164,2,0,0,0,IT,low
2036,0.88,0.86,5,258,5,0,1,0,support,low
2037,0.4,0.56,2,148,3,0,1,0,support,low
2038,0.78,0.67,5,209,3,0,0,0,technical,low
2039,1.0,0.73,3,205,2,0,0,0,technical,medium
2040,0.11,0.8,6,285,4,0,1,0,accounting,medium
2041,0.52,0.64,5,258,2,0,0,0,support,medium
2042,0.85,0.78,5,263,2,1,0,0,technical,low
2043,0.1,0.77,6,272,4,0,1,0,accounting,low
2044,0.55,0.55,4,191,4,0,0,0,product_mng,low
2045,0.99,0.92,5,174,5,0,0,0,accounting,medium
2046,0.45,0.75,3,122,3,0,0,0,support,high
2047,0.11,0.8,6,256,4,0,1,0,IT,low
2048,0.97,0.52,4,231,3,0,0,0,sales,low
2049,0.74,0.84,5,249,5,0,1,0,product_mng,medium
2050,0.31,0.7,3,132,3,0,0,0,product_mng,low
2051,0.42,1.0,3,202,3,0,1,0,sales,medium
2052,0.45,0.54,2,129,3,0,1,0,technical,medium
2053,1.0,0.81,5,178,2,0,0,0,technical,low
2054,0.6,0.91,3,157,4,0,0,0,hr,medium
2055,0.37,0.52,2,128,3,0,1,0,accounting,low
2056,0.82,0.87,3,204,4,0,0,0,support,medium
2057,0.61,0.59,5,271,2,0,0,0,sales,low
2058,0.92,0.94,2,224,2,0,0,0,sales,low
2059,0.66,0.62,2,159,3,1,0,0,technical,medium
2060,0.11,0.89,6,264,4,0,1,0,support,low
2061,0.41,0.54,2,153,3,1,1,0,sales,low
2062,0.52,0.83,5,145,3,0,0,0,sales,medium
2063,0.4,0.46,2,132,3,0,1,0,technical,low
2064,0.18,0.49,5,250,5,1,0,0,RandD,medium
2065,0.88,0.68,5,224,2,0,0,0,technical,low
2066,0.4,1.0,6,206,2,0,0,0,sales,low
2067,0.64,0.55,4,167,3,1,0,0,technical,medium
2068,0.11,0.87,6,280,4,0,1,0,technical,low
2069,0.87,0.48,4,264,3,0,0,0,IT,medium
2070,0.52,0.98,5,217,2,1,0,0,technical,low
2071,0.54,0.76,4,244,2,0,0,0,support,medium
2072,0.49,0.98,3,224,3,0,0,0,hr,medium
2073,0.99,0.99,4,163,4,0,0,0,product_mng,medium
2074,0.69,0.84,3,227,3,1,0,0,sales,high
2075,0.53,0.71,3,125,2,1,0,0,sales,low
2076,0.7,0.84,2,114,4,0,0,0,IT,low
2077,0.48,0.51,3,201,2,1,0,0,support,low
2078,0.96,0.59,2,265,2,0,0,0,RandD,low
2079,0.56,0.71,4,296,2,0,1,0,IT,medium
2080,0.82,0.58,5,227,3,0,0,0,RandD,low
2081,0.91,0.95,3,189,2,0,0,0,sales,low
2082,0.74,0.54,5,216,3,0,1,0,sales,low
2083,0.22,0.53,5,160,4,1,0,0,sales,medium
2084,0.55,0.74,3,211,3,1,0,0,technical,high
2085,0.74,0.72,3,213,3,0,0,0,management,low
2086,0.6,0.85,5,187,4,0,0,0,technical,medium
2087,0.98,0.72,3,252,2,0,0,0,IT,low
2088,0.65,0.76,4,171,4,0,0,0,technical,low
2089,0.75,1.0,4,216,6,0,1,0,technical,low
2090,0.24,0.5,4,282,4,1,0,0,support,low
2091,0.78,0.78,4,260,5,0,1,0,RandD,low
2092,0.81,0.81,4,177,3,0,0,0,RandD,medium
2093,0.93,0.67,4,135,3,1,0,0,marketing,medium
2094,1.0,0.94,3,272,3,0,0,0,technical,low
2095,0.66,0.75,4,235,3,0,0,0,RandD,medium
2096,0.92,0.64,4,259,2,0,0,0,sales,medium
2097,0.8,0.84,3,186,6,0,0,0,support,low
2098,0.69,0.86,5,195,6,0,0,0,management,high
2099,0.19,0.5,6,143,5,1,0,0,sales,low
2100,0.59,0.5,2,162,2,0,0,0,management,high
2101,0.45,0.57,2,134,3,0,1,0,hr,low
2102,0.18,0.55,5,217,4,0,0,0,IT,low
2103,0.84,0.85,4,185,3,1,0,0,IT,medium
2104,0.93,0.86,4,169,4,0,0,0,sales,low
2105,0.34,0.81,3,257,5,0,0,0,accounting,low
2106,0.39,0.48,2,127,3,0,1,0,accounting,medium
2107,0.63,0.93,3,236,4,0,0,0,sales,high
2108,0.78,0.83,4,217,6,0,1,0,support,medium
2109,0.43,0.52,2,156,3,0,1,0,support,medium
2110,0.76,0.7,3,136,2,0,0,0,hr,high
2111,0.87,0.58,4,212,3,0,0,0,sales,low
2112,0.6,0.73,3,191,5,1,0,0,technical,low
2113,0.58,0.67,2,180,2,0,0,0,technical,medium
2114,0.13,0.65,4,194,4,0,0,0,support,medium
2115,0.54,0.68,6,249,5,0,0,0,product_mng,medium
2116,0.57,0.85,4,250,3,1,0,1,marketing,low
2117,0.76,0.57,5,139,4,0,0,0,sales,medium
2118,0.4,0.47,2,128,3,0,1,0,sales,medium
2119,0.45,0.55,2,140,3,0,1,0,hr,low
2120,0.72,0.5,3,257,6,0,0,0,IT,low
2121,0.79,0.58,3,294,4,0,1,0,hr,low
2122,0.78,0.7,4,139,3,0,0,0,IT,low
2123,0.73,0.77,3,233,3,0,0,0,sales,medium
2124,0.97,0.86,5,222,3,0,0,0,technical,low
2125,0.57,0.98,3,214,2,0,0,0,technical,medium
2126,0.23,0.64,3,228,4,1,0,0,technical,medium
2127,0.91,0.57,3,164,3,0,0,0,technical,medium
2128,0.42,0.54,2,143,3,1,1,0,sales,low
2129,0.4,0.49,2,149,3,0,1,0,marketing,low
2130,0.54,0.46,2,98,4,0,0,0,support,low
2131,0.52,0.72,4,186,2,0,0,0,sales,medium
2132,0.84,0.85,4,207,10,0,0,0,sales,low
2133,0.5,0.78,4,208,3,1,0,0,technical,medium
2134,0.92,1.0,5,259,5,0,1,0,IT,low
2135,0.7,0.88,4,245,2,0,0,0,support,low
2136,0.73,0.79,4,208,5,0,0,0,technical,medium
2137,0.4,0.56,2,148,3,0,1,0,support,low
2138,0.94,0.69,3,248,3,0,0,0,sales,low
2139,0.57,0.58,3,132,3,0,0,0,support,low
2140,0.72,0.99,4,239,3,0,0,0,marketing,medium
2141,0.43,0.75,3,108,2,0,0,0,technical,low
2142,0.92,0.62,4,266,2,0,0,0,hr,low
2143,0.7,0.88,3,166,5,0,0,0,technical,low
2144,0.69,0.74,5,227,2,0,0,0,technical,medium
2145,0.09,0.85,6,289,4,0,1,0,hr,high
2146,0.98,0.53,6,253,4,0,0,0,RandD,medium
2147,0.09,0.77,6,282,5,0,1,0,sales,medium
2148,0.43,0.53,2,136,3,0,1,0,sales,medium
2149,0.48,0.92,3,234,3,0,0,0,accounting,medium
2150,0.53,0.67,4,167,2,0,0,0,management,low
2151,0.39,0.56,2,156,3,0,1,0,IT,low
2152,0.75,0.53,3,154,2,0,0,0,sales,medium
2153,0.97,0.96,3,212,3,0,0,0,sales,low
2154,0.98,0.68,3,203,3,0,0,0,hr,medium
2155,0.65,0.57,3,168,2,0,0,0,sales,high
2156,0.69,0.73,4,233,2,0,0,0,accounting,low
2157,0.89,0.89,5,179,2,0,0,0,technical,low
2158,1.0,0.73,5,189,3,1,0,0,product_mng,low
2159,0.8,0.89,2,166,3,0,0,0,technical,medium
2160,0.94,0.87,4,240,3,0,0,0,product_mng,low
2161,0.95,0.75,3,247,2,0,0,0,product_mng,medium
2162,0.51,0.73,5,241,3,0,0,0,IT,low
2163,0.39,0.53,2,136,3,0,1,0,hr,low
2164,0.59,0.75,3,106,2,0,0,0,accounting,low
2165,0.14,0.57,6,275,5,0,0,0,sales,low
2166,0.72,0.76,4,189,2,0,0,0,support,medium
2167,0.87,0.6,5,165,2,1,0,0,marketing,high
2168,0.66,0.95,4,224,2,0,0,0,sales,medium
2169,0.83,0.88,5,171,3,1,0,0,IT,medium
2170,0.44,0.54,2,127,3,0,1,0,management,medium
2171,0.66,0.75,6,100,4,1,0,0,support,low
2172,0.28,0.95,5,191,3,0,0,0,support,high
2173,0.59,0.49,5,122,5,0,0,0,technical,medium
2174,0.76,0.57,4,266,3,0,0,0,sales,low
2175,0.85,0.65,4,162,2,0,0,0,technical,medium
2176,0.64,0.74,3,267,2,0,0,0,support,medium
2177,0.46,0.57,2,139,3,0,1,0,sales,low
2178,0.13,0.52,6,188,3,0,0,0,sales,medium
2179,0.51,0.51,3,272,3,0,0,0,sales,medium
2180,0.69,0.61,5,229,3,0,0,0,technical,medium
2181,0.79,0.53,2,217,2,0,0,0,sales,medium
2182,0.51,0.97,4,258,2,0,0,0,sales,medium
2183,0.83,0.87,3,230,3,0,0,1,RandD,medium
2184,0.5,0.7,4,135,3,0,0,0,hr,low
2185,0.41,0.51,2,144,3,0,1,0,RandD,low
2186,0.93,0.73,4,283,7,0,0,0,sales,high
2187,0.52,0.57,4,183,3,0,0,0,RandD,low
2188,0.11,0.87,6,264,4,0,1,0,support,medium
2189,0.66,0.9,3,250,2,0,0,0,sales,low
2190,0.41,0.54,2,190,4,0,0,0,support,low
2191,0.81,0.83,3,133,3,1,0,0,IT,medium
2192,0.65,0.86,4,269,2,1,0,0,hr,medium
2193,0.84,1.0,5,234,5,0,1,0,technical,medium
2194,0.5,0.57,3,223,3,0,0,0,technical,low
2195,0.62,0.69,4,184,3,0,0,0,technical,low
2196,0.8,0.71,4,161,4,0,0,0,IT,low
2197,0.55,0.62,5,197,2,0,0,0,technical,low
2198,0.52,0.95,3,171,3,1,0,0,support,low
2199,0.56,0.79,5,248,3,0,0,0,sales,medium
2200,0.39,0.53,2,127,3,0,1,0,sales,medium
2201,0.45,0.52,2,143,3,0,1,0,IT,medium
2202,0.16,0.7,6,246,4,0,0,0,support,medium
2203,0.87,0.75,3,132,3,0,0,0,technical,medium
2204,0.79,0.75,4,168,3,0,0,0,sales,high
2205,0.96,0.49,5,137,3,0,0,0,hr,medium
2206,0.4,0.46,2,132,3,0,1,0,technical,low
2207,0.37,0.45,2,131,3,0,1,0,sales,low
2208,0.79,0.57,4,233,2,0,0,0,product_mng,low
2209,0.22,0.63,5,284,6,0,0,0,RandD,low
2210,0.89,0.77,5,232,3,0,0,0,sales,low
2211,0.98,0.87,3,239,4,0,0,0,support,medium
2212,0.63,0.61,4,171,3,0,0,0,sales,low
2213,0.39,0.46,2,159,3,0,1,0,sales,medium
2214,0.48,0.53,4,271,3,0,0,0,hr,low
2215,0.82,0.51,2,268,2,0,0,0,management,high
2216,0.88,0.7,4,146,4,0,0,0,sales,low
2217,0.96,0.63,4,142,4,0,0,0,technical,medium
2218,0.72,0.84,5,257,5,0,1,0,technical,medium
2219,0.99,0.71,4,155,3,0,0,0,sales,low
2220,0.6,0.8,4,146,2,0,0,0,product_mng,medium
2221,0.57,0.62,5,141,3,0,0,0,accounting,medium
2222,0.91,0.6,4,163,5,0,0,0,IT,low
2223,0.91,0.95,5,241,5,0,1,0,sales,medium
2224,0.55,0.58,3,254,2,0,0,0,management,high
2225,0.4,0.48,2,142,3,0,1,0,support,low
2226,0.6,0.61,5,191,2,1,0,0,technical,high
2227,0.98,0.57,3,198,3,0,0,0,sales,medium
2228,0.57,0.75,3,159,2,0,0,0,technical,medium
2229,0.48,0.84,4,186,7,0,0,1,management,medium
2230,0.63,0.8,4,243,2,0,0,0,sales,medium
2231,0.6,0.75,4,144,2,0,0,0,sales,low
2232,0.32,0.5,2,135,5,0,1,0,sales,low
2233,0.94,0.77,5,233,4,0,0,0,technical,high
2234,0.85,0.9,3,245,3,0,0,0,marketing,medium
2235,0.58,0.72,4,259,3,0,0,0,sales,medium
2236,0.93,0.53,3,217,3,0,0,0,hr,low
2237,0.62,0.87,5,149,3,0,0,0,sales,medium
2238,0.75,0.95,3,253,3,0,0,0,marketing,medium
2239,0.53,0.83,3,267,4,0,0,0,technical,medium
2240,0.57,0.75,5,252,3,0,0,0,RandD,medium
2241,0.78,0.87,4,228,5,0,1,0,support,low
2242,0.88,0.52,5,264,4,0,0,0,product_mng,medium
2243,0.37,0.51,2,132,3,0,1,0,technical,medium
2244,0.5,0.54,4,165,3,0,0,0,accounting,low
2245,0.4,0.43,3,128,3,0,0,0,support,medium
2246,0.56,0.86,4,137,2,1,0,0,RandD,high
2247,0.42,0.57,2,147,3,1,1,0,management,low
2248,0.22,0.74,5,178,5,0,0,0,IT,low
2249,0.98,0.7,3,153,10,0,0,0,management,high
2250,0.53,0.64,3,143,2,0,0,0,sales,low
2251,0.63,0.9,4,245,3,0,0,0,technical,low
2252,0.58,0.67,5,133,10,0,0,0,technical,medium
2253,0.11,0.96,7,277,5,0,1,0,sales,low
2254,0.85,0.96,5,165,5,0,0,0,technical,medium
2255,0.65,0.83,4,251,2,0,0,0,technical,medium
2256,0.51,0.52,5,261,3,1,0,0,RandD,low
2257,0.09,0.94,7,267,4,0,1,0,sales,medium
2258,0.42,0.52,2,141,3,1,1,0,sales,medium
2259,0.43,0.46,2,145,3,0,1,0,sales,low
2260,0.69,0.9,3,185,4,0,0,0,product_mng,low
2261,0.75,0.97,5,243,6,0,1,0,technical,medium
2262,0.81,0.7,6,161,4,0,1,0,IT,medium
2263,0.21,0.81,4,227,5,0,0,0,marketing,medium
2264,0.88,0.68,4,274,4,0,0,0,sales,medium
2265,0.7,0.68,5,225,7,0,0,0,sales,medium
2266,0.46,0.5,2,151,3,0,1,0,technical,medium
2267,0.62,0.92,4,198,2,0,0,0,sales,medium
2268,0.6,0.97,3,164,2,0,0,0,technical,low
2269,0.6,0.74,4,174,3,0,0,0,accounting,low
2270,0.61,0.97,3,148,3,0,0,0,RandD,low
2271,0.1,0.81,6,248,4,0,1,0,marketing,low
2272,0.77,0.86,5,238,3,0,0,0,management,high
2273,0.54,0.53,4,158,2,0,0,0,technical,medium
2274,0.69,0.53,4,156,3,0,0,0,support,low
2275,0.68,0.65,3,173,3,1,0,0,marketing,high
2276,0.83,0.68,4,198,3,0,0,0,marketing,medium
2277,0.34,0.46,2,169,2,1,0,0,support,low
2278,0.24,0.81,4,217,5,0,0,0,sales,medium
2279,0.88,0.6,4,224,2,0,0,0,sales,low
2280,0.89,0.92,5,237,5,0,1,0,sales,medium
2281,0.1,0.92,7,307,4,0,1,0,support,low
2282,0.74,0.62,4,272,2,0,0,0,support,low
2283,0.74,0.91,2,264,3,0,0,0,support,low
2284,0.66,0.96,4,216,3,0,0,0,sales,low
2285,0.25,0.59,4,166,5,0,0,0,sales,low
2286,0.93,0.64,4,253,3,0,0,0,RandD,low
2287,0.75,0.74,5,231,3,0,0,1,marketing,medium
2288,0.5,0.54,5,153,4,0,1,0,support,low
2289,0.45,0.46,2,153,3,0,1,0,management,low
2290,0.84,0.59,3,234,2,0,0,0,sales,medium
2291,0.53,0.94,4,202,3,1,0,0,sales,low
2292,0.75,0.75,5,133,2,0,0,0,sales,low
2293,0.96,0.6,4,185,3,0,0,0,marketing,medium
2294,0.76,0.87,5,262,5,0,1,0,support,low
2295,0.77,0.78,3,165,2,0,0,0,sales,low
2296,0.56,0.71,4,296,2,0,1,0,IT,medium
2297,0.11,0.85,6,261,4,0,1,0,support,low
2298,0.45,0.52,2,145,3,0,1,0,sales,medium
2299,0.86,0.62,4,186,3,0,0,0,product_mng,low
2300,0.56,0.64,3,260,3,0,0,0,RandD,medium
2301,0.86,0.8,5,134,2,0,0,0,IT,low
2302,0.4,0.51,2,144,3,0,1,0,accounting,low
2303,0.86,0.58,4,211,4,0,0,0,sales,medium
2304,0.91,0.66,4,139,3,0,0,0,technical,high
2305,0.56,0.55,3,250,4,0,0,0,technical,medium
2306,0.87,0.48,5,242,3,0,0,0,sales,medium
2307,0.8,0.75,3,268,2,0,1,0,sales,medium
2308,0.72,0.71,3,133,2,0,0,0,hr,low
2309,0.95,0.71,4,151,4,0,0,0,sales,medium
2310,0.75,0.85,5,267,5,0,1,0,support,low
2311,0.79,0.5,3,213,3,1,0,0,support,low
2312,0.87,0.6,2,122,2,0,0,0,IT,low
2313,0.84,0.88,4,263,5,1,1,0,marketing,low
2314,0.75,0.72,2,192,3,0,0,0,support,medium
2315,0.37,0.53,2,126,3,0,1,0,sales,low
2316,0.94,0.52,4,217,6,1,0,0,support,low
2317,0.39,0.45,3,100,8,1,0,0,product_mng,medium
2318,0.42,0.38,2,115,3,0,0,0,hr,medium
2319,0.6,0.97,3,187,3,1,0,0,sales,medium
2320,0.15,0.75,3,259,8,1,0,0,marketing,high
2321,0.57,0.61,5,254,5,0,0,0,marketing,low
2322,0.73,0.73,4,194,2,0,0,0,sales,low
2323,0.72,0.88,3,189,3,1,0,0,management,high
2324,0.11,0.79,6,292,4,0,1,1,technical,low
2325,0.73,0.78,4,181,4,0,0,0,IT,low
2326,0.39,0.52,2,134,3,0,1,0,technical,low
2327,0.84,0.94,5,262,5,0,1,0,technical,low
2328,0.93,0.92,5,189,2,0,0,0,RandD,low
2329,0.15,0.67,5,249,5,0,0,0,support,high
2330,0.88,1.0,5,226,6,0,1,0,marketing,low
2331,0.21,0.43,5,175,2,1,0,0,sales,high
2332,0.95,0.48,4,225,3,0,0,0,sales,medium
2333,0.74,0.51,5,258,2,0,0,0,sales,low
2334,0.83,0.8,4,150,3,0,0,0,support,low
2335,0.9,0.82,3,133,8,0,0,0,marketing,medium
2336,0.77,0.87,5,266,5,0,1,0,accounting,medium
2337,0.96,0.85,5,168,2,0,0,0,support,low
2338,0.1,0.8,7,281,4,0,1,0,technical,low
2339,0.72,0.98,3,211,2,0,0,0,IT,low
2340,0.69,0.96,3,210,3,0,0,0,support,low
2341,0.4,0.56,2,137,3,0,1,0,accounting,medium
2342,0.72,0.66,3,134,3,0,0,0,accounting,medium
2343,0.96,0.87,4,187,2,0,0,0,marketing,medium
2344,0.71,0.39,3,261,3,0,0,0,RandD,medium
2345,0.85,0.73,4,260,4,0,0,0,sales,low
2346,0.86,0.68,5,263,2,0,1,0,technical,medium
2347,0.78,0.86,5,274,5,0,1,0,sales,low
2348,0.76,0.57,3,148,3,1,0,0,support,low
2349,0.88,0.85,4,231,3,0,0,0,product_mng,low
2350,0.69,0.9,5,103,5,0,0,0,product_mng,low
2351,0.65,0.59,5,271,3,0,0,0,technical,medium
2352,0.95,0.53,4,263,3,0,0,0,IT,low
2353,0.5,0.81,3,183,3,0,0,0,hr,low
2354,0.94,0.45,2,211,3,0,0,0,technical,low
2355,0.39,0.37,5,156,4,0,0,0,sales,medium
2356,0.09,0.95,6,304,4,0,1,0,sales,low
2357,0.66,0.57,6,278,3,0,0,0,sales,medium
2358,0.85,0.52,4,174,2,0,0,0,technical,low
2359,0.37,0.48,2,134,3,0,1,0,marketing,medium
2360,0.11,0.96,6,298,4,0,1,0,sales,low
2361,0.93,0.83,4,225,2,0,0,0,sales,medium
2362,0.1,0.94,7,264,4,0,1,0,IT,medium
2363,0.39,0.49,2,142,3,0,1,0,sales,low
2364,0.71,0.8,2,146,4,0,0,0,marketing,low
2365,0.25,0.69,3,187,4,0,0,0,marketing,medium
2366,0.59,0.87,4,183,2,0,0,0,sales,medium
2367,0.66,0.99,3,183,2,0,0,0,technical,medium
2368,0.78,0.72,5,270,3,1,0,0,technical,low
2369,0.59,0.89,5,143,3,1,0,0,IT,low
2370,0.39,0.75,5,286,5,0,0,0,IT,low
2371,0.53,0.67,4,238,2,0,0,0,sales,medium
2372,0.95,0.64,3,242,5,1,0,0,sales,low
2373,0.11,0.77,6,264,4,0,1,0,technical,low
2374,0.77,0.65,3,156,4,0,0,0,product_mng,medium
2375,0.7,0.93,4,241,3,0,0,0,sales,low
2376,0.93,0.96,3,268,4,0,0,0,technical,low
2377,0.89,0.79,4,212,3,0,0,0,support,low
2378,0.24,0.7,6,153,5,1,0,0,marketing,low
2379,0.61,0.86,3,238,2,0,0,0,sales,low
2380,0.56,0.83,3,236,3,1,0,0,technical,medium
2381,0.92,0.48,4,208,3,0,0,0,support,low
2382,0.54,0.85,4,157,3,0,0,1,technical,medium
2383,0.5,0.96,4,274,3,0,0,0,sales,low
2384,0.64,0.49,3,241,3,0,0,0,hr,medium
